open,high,low,close,volume,vwap,timestamp,transactions,otc
335.23,335.74,330.52,331.21,29503070.0,332.3713,2023-05-30 04:00:00,522152,
332.29,335.94,327.33,328.39,45950553.0,329.8836,2023-05-31 04:00:00,494039,
325.93,333.53,324.72,332.58,26773851.0,330.6137,2023-06-01 04:00:00,412274,
334.247,337.5,332.55,335.4,25853669.0,334.9782,2023-06-02 04:00:00,392402,
335.22,338.5599,334.6601,335.94,21307053.0,336.6865,2023-06-05 04:00:00,374635,
335.33,335.37,332.17,333.68,20396223.0,333.7197,2023-06-06 04:00:00,339188,
331.65,334.49,322.5,323.38,40706629.0,325.7113,2023-06-07 04:00:00,615252,
323.935,326.64,323.35,325.26,23260258.0,325.0463,2023-06-08 04:00:00,373419,
324.99,329.99,324.41,326.79,22528950.0,327.3052,2023-06-09 04:00:00,367279,
328.58,332.0999,325.16,331.85,24281753.0,329.5156,2023-06-12 04:00:00,390478,
334.465,336.98,330.39,334.29,22801279.0,333.4592,2023-06-13 04:00:00,356040,
334.34,339.04,332.81,337.34,26003791.0,336.4501,2023-06-14 04:00:00,456396,
337.48,349.84,337.2,348.1,38852845.0,345.5015,2023-06-15 04:00:00,594418,
351.32,351.47,341.95,342.33,46546285.0,345.87,2023-06-16 04:00:00,481102,
339.31,342.08,335.86,338.05,26333307.0,338.2942,2023-06-20 04:00:00,421893,
336.37,337.73,332.07,333.56,25117799.0,334.2187,2023-06-21 04:00:00,386737,
334.12,340.12,333.34,339.71,23556764.0,337.7777,2023-06-22 04:00:00,374340,
334.36,337.96,333.45,335.02,23146901.0,335.5853,2023-06-23 04:00:00,351843,
333.72,336.11,328.49,328.6,21520582.0,330.8935,2023-06-26 04:00:00,391852,
331.86,336.15,329.3,334.57,24353972.0,333.4372,2023-06-27 04:00:00,345545,
334.66,337.98,333.81,335.85,20259523.0,335.7149,2023-06-28 04:00:00,327478,
334.71,336.11,332.62,335.05,16997042.0,334.6334,2023-06-29 04:00:00,276397,
337.75,342.73,337.2,340.54,26832756.0,340.6447,2023-06-30 04:00:00,364616,
339.19,340.9,336.571,337.99,12507092.0,338.2957,2023-07-03 04:00:00,252534,
335.09,341.65,334.7276,338.15,18172378.0,338.6334,2023-07-05 04:00:00,346745,
337.3,342.99,335.5,341.27,28195534.0,340.0806,2023-07-06 04:00:00,453686,
339.32,341.79,337.0,337.22,21208974.0,339.134,2023-07-07 04:00:00,336861,
334.6,335.23,327.59,331.83,32739449.0,330.9423,2023-07-10 04:00:00,551490,
331.06,332.86,327.0,332.47,26698218.0,330.6934,2023-07-11 04:00:00,428341,
336.6,341.652,335.67,337.2,29995262.0,337.9785,2023-07-12 04:00:00,443122,
339.56,343.74,339.02,342.66,20567159.0,341.6023,2023-07-13 04:00:00,352822,
347.59,351.43,344.31,345.24,28349069.0,347.4862,2023-07-14 04:00:00,474705,
345.678,346.99,342.2,345.73,20363927.0,345.3375,2023-07-17 04:00:00,354554,
345.83,366.78,342.17,359.49,64851305.0,358.335,2023-07-18 04:00:00,903519,
361.75,362.46,352.435,355.08,39720401.0,356.9136,2023-07-19 04:00:00,627574,
353.57,357.97,345.37,346.87,33729395.0,349.2517,2023-07-20 04:00:00,537719,
349.15,350.3,339.83,343.77,69402882.0,344.6154,2023-07-21 04:00:00,533848,
345.85,346.92,342.31,345.11,26724646.0,344.8138,2023-07-24 04:00:00,387230,
347.11,351.89,345.07,350.98,41614439.0,348.2785,2023-07-25 04:00:00,622408,
341.44,344.67,333.11,337.77,58383702.0,337.2226,2023-07-26 04:00:00,990567,
340.48,341.33,329.05,330.72,39611012.0,334.6987,2023-07-27 04:00:00,745452,
333.67,340.01,333.17,338.37,28449068.0,337.4318,2023-07-28 04:00:00,447434,
336.92,337.695,333.36,335.92,25445972.0,335.1445,2023-07-31 04:00:00,461944,
335.19,338.54,333.7,336.34,18381253.0,336.4363,2023-08-01 04:00:00,332085,
333.63,333.63,326.3551,327.5,27759757.0,328.8435,2023-08-02 04:00:00,521033,
326.0,329.88,325.95,326.66,18360352.0,327.6559,2023-08-03 04:00:00,323370,
331.88,335.14,327.24,327.78,23741484.0,330.8896,2023-08-04 04:00:00,430655,
328.37,331.11,327.52,330.11,17023526.0,329.5521,2023-08-07 04:00:00,307078,
326.96,328.75,323.0,326.05,22274170.0,325.1445,2023-08-08 04:00:00,389123,
326.47,327.11,321.0499,322.23,22339508.0,323.2968,2023-08-09 04:00:00,352448,
326.015,328.26,321.18,322.93,20103165.0,323.9963,2023-08-10 04:00:00,295450,
320.26,322.41,319.21,321.01,24355491.0,321.0487,2023-08-11 04:00:00,355599,
321.39,324.06,320.08,324.04,18814579.0,322.6942,2023-08-14 04:00:00,302315,
323.0,325.09,320.9034,321.86,16813785.0,322.9819,2023-08-15 04:00:00,294672,
320.8,324.42,319.8035,320.4,20698864.0,321.7008,2023-08-16 04:00:00,299352,
320.54,321.87,316.21,316.88,21257161.0,318.3484,2023-08-17 04:00:00,342111,
314.49,318.38,311.5508,316.48,24751706.0,315.3222,2023-08-18 04:00:00,404544,
317.93,322.77,317.04,321.88,23989956.0,320.4589,2023-08-21 04:00:00,358127,
325.5,326.075,321.46,322.46,16018024.0,323.4052,2023-08-22 04:00:00,294427,
323.82,329.2,323.46,327.0,21164682.0,327.3649,2023-08-23 04:00:00,289589,
332.85,332.98,319.96,319.97,23277194.0,323.1078,2023-08-24 04:00:00,338014,
321.47,325.36,318.8001,322.98,21684104.0,322.1106,2023-08-25 04:00:00,318092,
325.66,326.15,321.722,323.7,14808482.0,323.4131,2023-08-28 04:00:00,248204,
321.88,328.9835,321.88,328.41,19284590.0,327.1681,2023-08-29 04:00:00,299190,
328.67,329.81,326.445,328.79,15222110.0,328.5478,2023-08-30 04:00:00,251172,
329.2,330.9099,326.78,327.76,26403154.0,328.0876,2023-08-31 04:00:00,271738,
331.31,331.99,326.78,328.66,14886424.0,328.5957,2023-09-01 04:00:00,298313,
329.0,334.85,328.66,333.55,18553859.0,332.6823,2023-09-05 04:00:00,306760,
333.38,334.46,330.18,332.88,17535773.0,332.2617,2023-09-06 04:00:00,277719,
331.29,333.08,329.03,329.91,18369595.0,330.6156,2023-09-07 04:00:00,290407,
330.09,336.16,329.46,334.27,19548165.0,334.384,2023-09-08 04:00:00,307635,
337.24,338.42,335.43,337.94,16583324.0,337.3191,2023-09-11 04:00:00,277880,
335.815,336.79,331.48,331.77,17562282.0,333.0369,2023-09-12 04:00:00,284513,
331.31,336.85,331.17,336.06,16544412.0,335.2687,2023-09-13 04:00:00,257199,
339.148,340.86,336.57,338.7,20263548.0,339.0099,2023-09-14 04:00:00,310337,
336.92,337.3975,329.65,330.22,37503592.0,332.2853,2023-09-15 04:00:00,373232,
327.8,330.4,326.36,329.06,16834208.0,328.6563,2023-09-18 04:00:00,309477,
326.17,329.39,324.51,328.65,16514487.0,327.2065,2023-09-19 04:00:00,275795,
329.51,329.59,320.51,320.77,21399225.0,324.4602,2023-09-20 04:00:00,351303,
319.26,325.3499,315.0,319.53,35560362.0,320.9522,2023-09-21 04:00:00,526012,
321.32,321.45,316.15,317.01,21436887.0,318.4263,2023-09-22 04:00:00,341056,
316.59,317.67,315.0,317.54,17835964.0,316.584,2023-09-25 04:00:00,291124,
315.13,315.88,310.02,312.14,25647573.0,312.1074,2023-09-26 04:00:00,408374,
312.3,314.299,309.69,312.79,19370182.0,311.9009,2023-09-27 04:00:00,335794,
310.99,315.48,309.45,313.64,19681064.0,312.8031,2023-09-28 04:00:00,338062,
317.75,319.47,314.98,315.75,24147298.0,316.6707,2023-09-29 04:00:00,371549,
316.28,321.888,315.18,321.8,20570006.0,319.5579,2023-10-02 04:00:00,354432,
320.83,321.39,311.215,313.39,21027792.0,314.3557,2023-10-03 04:00:00,354262,
314.03,320.04,314.0,318.955,20717444.0,317.962,2023-10-04 04:00:00,340623,
319.09,319.98,314.9,319.36,16965629.0,317.9018,2023-10-05 04:00:00,292278,
316.55,329.19,316.3,327.26,25673630.0,325.0766,2023-10-06 04:00:00,374485,
324.75,330.3,323.18,329.82,19891180.0,328.0256,2023-10-09 04:00:00,309948,
330.96,331.1,327.67,328.39,20557094.0,329.2022,2023-10-10 04:00:00,314761,
331.21,332.82,329.14,332.42,20063246.0,331.5068,2023-10-11 04:00:00,280438,
330.565,333.6299,328.72,331.16,19313098.0,331.366,2023-10-12 04:00:00,334254,
332.38,333.83,326.36,327.73,20983805.0,329.1471,2023-10-13 04:00:00,397249,
331.05,336.14,330.6,332.64,22153713.0,333.3168,2023-10-16 04:00:00,360739,
329.59,333.46,327.41,332.06,18238523.0,331.2465,2023-10-17 04:00:00,293598,
332.49,335.59,328.3,330.11,23145202.0,331.7636,2023-10-18 04:00:00,333823,
332.15,336.88,330.91,331.32,25049471.0,333.2315,2023-10-19 04:00:00,366501,
331.72,331.92,325.45,326.67,25020125.0,327.9375,2023-10-20 04:00:00,322790,
325.47,332.725,324.39,329.32,23974748.0,329.2188,2023-10-23 04:00:00,353047,
331.3,331.84,327.6,330.53,31153571.0,333.8854,2023-10-24 04:00:00,480549,
345.02,346.2,337.62,340.67,55053828.0,340.9822,2023-10-25 04:00:00,729751,
340.54,341.63,326.94,327.89,37810293.0,331.2156,2023-10-26 04:00:00,534329,
330.425,336.72,328.4007,329.81,29791522.0,331.6575,2023-10-27 04:00:00,430129,
333.41,339.45,330.52,337.31,22829326.0,336.3741,2023-10-30 04:00:00,355946,
338.85,339.0,334.69,338.11,20265282.0,337.2437,2023-10-31 04:00:00,307402,
339.79,347.42,339.65,346.07,28158819.0,344.9564,2023-11-01 04:00:00,425441,
347.24,348.83,344.77,348.32,24348072.0,347.5945,2023-11-02 04:00:00,374637,
349.63,354.39,347.33,352.8,23537673.0,351.9435,2023-11-03 04:00:00,390975,
353.45,357.54,353.35,356.53,23828301.0,355.997,2023-11-06 05:00:00,377865,
359.4,362.46,357.63,360.53,25823931.0,360.671,2023-11-07 05:00:00,373389,
361.68,363.87,360.55,363.2,26743428.0,362.3926,2023-11-08 05:00:00,316039,
362.3,364.79,360.362,360.69,24847331.0,362.0007,2023-11-09 05:00:00,338377,
361.49,370.1,361.07,369.67,28036164.0,367.5711,2023-11-10 05:00:00,382843,
368.22,368.47,365.9,366.68,19986506.0,367.1673,2023-11-13 05:00:00,340608,
371.01,371.95,367.3454,370.27,27683862.0,370.2471,2023-11-14 05:00:00,409291,
371.28,373.13,367.11,369.67,26856895.0,369.819,2023-11-15 05:00:00,399873,
370.96,376.35,370.18,376.17,27182315.0,374.8465,2023-11-16 05:00:00,405563,
373.61,374.37,367.0,369.85,39800371.0,370.7359,2023-11-17 05:00:00,560741,
371.22,378.87,371.0,377.44,52528964.0,375.7212,2023-11-20 05:00:00,771744,
375.67,376.2215,371.12,373.07,28422845.0,373.1602,2023-11-21 05:00:00,460034,
378.0,379.7899,374.965,377.85,23173184.0,377.8874,2023-11-22 05:00:00,405032,
377.33,377.97,375.135,377.43,10026649.0,376.8156,2023-11-24 05:00:00,201902,
376.78,380.64,376.2,378.61,22179228.0,378.5792,2023-11-27 05:00:00,352779,
378.35,383.0,378.16,382.7,20354067.0,381.5382,2023-11-28 05:00:00,358980,
383.76,384.3,377.44,378.85,28963399.0,379.514,2023-11-29 05:00:00,405555,
378.49,380.09,375.47,378.91,30545295.0,378.1431,2023-11-30 05:00:00,364027,
376.76,378.16,371.31,374.51,33036672.0,374.0143,2023-12-01 05:00:00,516939,
369.1,369.52,362.9,369.14,32063301.0,367.2104,2023-12-04 05:00:00,504198,
366.45,373.075,365.621,372.52,23017535.0,371.2053,2023-12-05 05:00:00,373673,
373.54,374.18,368.03,368.8,21174417.0,369.9703,2023-12-06 05:00:00,326371,
368.23,371.4527,366.32,370.95,23118104.0,369.8581,2023-12-07 05:00:00,324952,
369.2,374.46,368.23,374.23,20142366.0,372.7762,2023-12-08 05:00:00,297366,
368.48,371.6,366.1,371.3,27708757.0,369.5369,2023-12-11 05:00:00,414479,
370.85,374.42,370.46,374.38,24834333.0,372.7849,2023-12-12 05:00:00,341947,
376.02,377.6361,370.77,374.37,30605531.0,374.3346,2023-12-13 05:00:00,397694,
373.31,373.76,364.13,365.93,43270261.0,367.279,2023-12-14 05:00:00,625496,
366.85,372.4,366.28,370.73,78502324.0,370.1111,2023-12-15 05:00:00,447189,
369.45,373.0,368.68,372.65,21802878.0,371.7442,2023-12-18 05:00:00,338225,
371.49,373.26,369.84,373.26,20593658.0,372.2648,2023-12-19 05:00:00,306094,
375.0,376.03,370.53,370.62,26316623.0,373.0735,2023-12-20 05:00:00,396010,
372.56,374.41,370.04,373.54,17608006.0,372.3574,2023-12-21 05:00:00,289267,
373.68,375.18,372.71,374.58,17102684.0,374.4106,2023-12-22 05:00:00,282280,
375.0,376.94,373.5,374.66,12673050.0,374.7134,2023-12-26 05:00:00,264666,
373.69,375.06,372.8116,374.07,14905412.0,373.7921,2023-12-27 05:00:00,266403,
375.37,376.458,374.16,375.28,14327013.0,375.4457,2023-12-28 05:00:00,278146,
376.0,377.16,373.48,376.04,18730838.0,375.8532,2023-12-29 05:00:00,296401,
373.86,375.9,366.771,370.87,25258633.0,370.0458,2024-01-02 05:00:00,458059,
369.01,373.2562,368.51,370.6,23013465.0,371.1638,2024-01-03 05:00:00,373400,
370.665,373.1,367.17,367.94,20901502.0,369.8079,2024-01-04 05:00:00,336221,
368.97,372.06,366.5,367.75,21004575.0,368.9509,2024-01-05 05:00:00,327543,
369.3,375.2,369.01,374.69,23132275.0,372.9106,2024-01-08 05:00:00,370000,
372.01,375.99,371.19,375.79,20828828.0,374.4701,2024-01-09 05:00:00,348112,
376.37,384.17,376.32,382.77,25497145.0,381.6297,2024-01-10 05:00:00,425875,
386.0,390.68,380.38,384.63,27850846.0,384.6284,2024-01-11 05:00:00,462956,
385.49,388.68,384.65,388.47,21641153.0,387.404,2024-01-12 05:00:00,349003,
393.66,394.03,387.6229,390.27,27142268.0,390.7025,2024-01-16 05:00:00,461337,
387.98,390.11,384.81,389.47,21698908.0,388.3601,2024-01-17 05:00:00,363161,
391.72,393.99,390.12,393.87,23391588.0,392.7206,2024-01-18 05:00:00,369691,
395.76,398.67,393.5,398.67,29331136.0,396.7214,2024-01-19 05:00:00,425457,
400.02,400.62,393.59,396.51,27016902.0,396.8531,2024-01-22 05:00:00,450387,
395.75,399.38,393.93,398.9,20525882.0,397.3286,2024-01-23 05:00:00,318881,
401.54,405.63,400.45,402.56,24362953.0,403.082,2024-01-24 05:00:00,412572,
404.32,407.01,402.5294,404.87,21008155.0,404.8272,2024-01-25 05:00:00,386008,
404.37,406.17,402.43,403.93,17803271.0,404.0245,2024-01-26 05:00:00,337194,
406.06,409.98,404.33,409.72,24479936.0,408.1096,2024-01-29 05:00:00,446367,
412.26,413.05,406.4501,408.59,33443110.0,408.7068,2024-01-30 05:00:00,606541,
406.96,415.32,397.21,397.58,47855797.0,403.0427,2024-01-31 05:00:00,736134,
401.83,408.0,401.8,403.78,30656726.0,404.4632,2024-02-01 05:00:00,476057,
403.81,412.65,403.56,411.22,28186570.0,409.8995,2024-02-02 05:00:00,474633,
409.9,411.16,403.99,405.65,25352286.0,406.2356,2024-02-05 05:00:00,455599,
405.88,407.97,402.91,405.49,18382624.0,404.8658,2024-02-06 05:00:00,342464,
407.44,414.3,407.4,414.05,22340526.0,411.9182,2024-02-07 05:00:00,352956,
414.05,415.56,412.53,414.11,21225257.0,413.833,2024-02-08 05:00:00,323852,
415.25,420.82,415.09,420.55,22010344.0,418.7587,2024-02-09 05:00:00,369746,
420.555,420.74,414.75,415.26,21202921.0,416.8165,2024-02-12 05:00:00,401543,
404.94,410.071,403.39,406.32,27824936.0,406.7192,2024-02-13 05:00:00,544613,
408.07,409.84,404.57,409.49,20394390.0,407.4282,2024-02-14 05:00:00,384409,
408.14,409.13,404.29,406.56,21825525.0,406.0888,2024-02-15 05:00:00,412617,
407.96,408.29,403.44,404.06,22296495.0,405.1959,2024-02-16 05:00:00,371675,
403.24,404.49,398.01,402.79,24307915.0,401.4432,2024-02-20 05:00:00,450376,
400.17,402.29,397.22,402.18,18576472.0,400.2873,2024-02-21 05:00:00,372891,
410.19,412.83,408.57,411.65,26924129.0,410.8021,2024-02-22 05:00:00,438851,
415.67,415.86,408.97,410.34,16290899.0,411.3814,2024-02-23 05:00:00,339007,
411.455,412.16,407.36,407.54,16193505.0,408.6943,2024-02-26 05:00:00,360536,
407.99,408.32,403.85,407.48,14835827.0,406.5203,2024-02-27 05:00:00,329867,
408.175,409.3,405.3201,407.72,13152525.0,407.2066,2024-02-28 05:00:00,288488,
408.64,414.2,405.92,413.64,31947263.0,411.6895,2024-02-29 05:00:00,381314,
411.27,415.87,410.88,415.5,17805495.0,414.0684,2024-03-01 05:00:00,394307,
413.44,417.35,412.32,414.92,17595956.0,415.1331,2024-03-04 05:00:00,397492,
413.96,414.25,400.64,402.65,26886877.0,403.9324,2024-03-05 05:00:00,538262,
402.97,405.16,398.39,402.09,22320549.0,402.2288,2024-03-06 05:00:00,449326,
406.12,409.78,402.24,409.14,18695839.0,407.6397,2024-03-07 05:00:00,356884,
407.96,410.42,404.33,406.22,18002186.0,407.1068,2024-03-08 05:00:00,372186,
403.762,405.68,401.26,404.52,16120752.0,403.871,2024-03-11 04:00:00,361478,
407.62,415.57,406.79,415.28,22457003.0,413.4651,2024-03-12 04:00:00,390705,
418.1,418.18,411.45,415.1,17115931.0,414.9263,2024-03-13 04:00:00,335667,
420.24,427.82,417.99,425.22,34155379.0,424.5338,2024-03-14 04:00:00,595703,
419.29,422.6,412.79,416.42,45079903.0,416.9739,2024-03-15 04:00:00,502616,
414.25,420.73,413.78,417.32,20105977.0,417.9454,2024-03-18 04:00:00,378727,
417.83,421.6656,415.55,421.41,19824715.0,420.2883,2024-03-19 04:00:00,333781,
422.0,425.96,420.66,425.23,17856165.0,423.7712,2024-03-20 04:00:00,341852,
429.83,430.82,427.16,429.37,21221222.0,429.2339,2024-03-21 04:00:00,382102,
429.7,429.86,426.07,428.74,17648473.0,428.396,2024-03-22 04:00:00,314771,
425.24,427.41,421.61,422.86,18060450.0,423.6345,2024-03-25 04:00:00,392629,
425.61,425.99,421.35,421.65,16725647.0,422.7992,2024-03-26 04:00:00,318246,
424.44,424.45,419.01,421.43,16704978.0,420.9515,2024-03-27 04:00:00,333518,
420.96,421.87,419.12,420.72,21871161.0,420.7417,2024-03-28 04:00:00,307365,
423.95,427.89,422.22,424.57,16315961.0,424.3187,2024-04-01 04:00:00,365011,
420.11,422.38,417.84,421.44,17911992.0,420.9424,2024-04-02 04:00:00,364604,
419.73,423.26,419.085,420.45,16502264.0,421.2183,2024-04-03 04:00:00,337782,
424.99,428.67,417.57,417.88,19370875.0,421.9102,2024-04-04 04:00:00,371919,
420.01,426.51,418.32,425.52,16549091.0,424.2188,2024-04-05 04:00:00,353310,
425.17,427.28,423.3,424.59,14272387.0,424.9753,2024-04-08 04:00:00,316897,
426.44,427.74,421.62,426.28,12512289.0,424.8551,2024-04-09 04:00:00,298321,
422.19,424.03,419.7,423.26,16216581.0,421.8454,2024-04-10 04:00:00,377856,
425.82,429.37,422.36,427.93,17966423.0,426.7616,2024-04-11 04:00:00,345478,
424.05,425.1794,419.77,421.9,18742900.0,422.2862,2024-04-12 04:00:00,372084,
426.6,426.82,413.43,413.64,20273538.0,417.9412,2024-04-15 04:00:00,419801,
414.57,418.4,413.7301,414.58,15379191.0,415.566,2024-04-16 04:00:00,344527,
417.25,418.88,410.33,411.84,15855485.0,413.5457,2024-04-17 04:00:00,353077,
410.63,411.89,403.95,404.27,20012417.0,407.0261,2024-04-18 04:00:00,422710,
404.03,405.48,397.77,399.12,30250229.0,400.5771,2024-04-19 04:00:00,470290,
400.08,402.85,395.75,400.96,20263655.0,400.2463,2024-04-22 04:00:00,395626,
404.235,408.2,403.06,407.57,15734501.0,406.8605,2024-04-23 04:00:00,332315,
409.56,412.47,406.78,409.06,15047330.0,408.7851,2024-04-24 04:00:00,340118,
394.03,399.8899,388.03,399.04,40549850.0,397.661,2024-04-25 04:00:00,782682,
412.17,413.0,405.7601,406.32,29693254.0,408.9117,2024-04-26 04:00:00,532056,
405.25,406.32,399.19,402.25,19582091.0,401.615,2024-04-29 04:00:00,424047,
401.49,402.16,389.17,389.33,28781374.0,393.8985,2024-04-30 04:00:00,511476,
392.61,401.7199,390.31,394.94,23562481.0,395.2703,2024-05-01 04:00:00,459339,
397.66,399.93,394.6515,397.84,17709364.0,397.31,2024-05-02 04:00:00,336629,
402.28,407.15,401.86,406.66,17446724.0,405.7904,2024-05-03 04:00:00,356126,
408.76,413.93,406.3701,413.54,16996639.0,411.0587,2024-05-06 04:00:00,351011,
414.66,414.67,409.09,409.34,20018228.0,410.7931,2024-05-07 04:00:00,334643,
408.17,412.23,406.7132,410.54,11792308.0,410.4116,2024-05-08 04:00:00,272545,
410.57,412.72,409.1,412.32,14647327.0,411.6659,2024-05-09 04:00:00,259284,
412.935,415.38,411.8,414.74,13395681.0,414.2666,2024-05-10 04:00:00,319659,
418.01,418.348,410.82,413.72,15440226.0,413.8789,2024-05-13 04:00:00,342746,
412.02,417.49,411.55,416.56,15109306.0,414.905,2024-05-14 04:00:00,340286,
417.9,423.81,417.27,423.08,22239533.0,421.8711,2024-05-15 04:00:00,414733,
421.8,425.42,420.35,420.99,16915050.0,422.181,2024-05-16 04:00:00,363227,
422.54,422.92,418.025,420.21,15352239.0,420.0833,2024-05-17 04:00:00,291491,
420.21,426.77,419.99,425.34,16235137.0,424.8479,2024-05-20 04:00:00,325279,
426.825,432.97,424.85,429.04,21451855.0,429.2546,2024-05-21 04:00:00,391817,
430.09,432.41,427.13,430.52,18073698.0,430.0097,2024-05-22 04:00:00,326622,
432.97,433.6,425.424,427.0,17189689.0,429.2099,2024-05-23 04:00:00,363757,
427.19,431.055,424.41,430.16,11855285.0,428.8383,2024-05-24 04:00:00,301686,
429.63,430.82,426.6,430.32,15714424.0,429.0926,2024-05-28 04:00:00,380656,
425.69,430.94,425.69,429.17,15517130.0,429.2916,2024-05-29 04:00:00,332791,
424.3,424.3,414.24,414.67,28388472.0,418.0679,2024-05-30 04:00:00,553473,
416.75,416.75,404.51,415.13,47949650.0,411.8761,2024-05-31 04:00:00,602156,
415.525,416.43,408.9234,413.52,17477275.0,412.8063,2024-06-03 04:00:00,447157,
412.43,416.44,409.675,416.07,14343917.0,413.9793,2024-06-04 04:00:00,316575,
417.81,424.08,416.3,424.01,16988038.0,421.7613,2024-06-05 04:00:00,362676,
424.01,425.31,420.58,424.52,14832341.0,423.6284,2024-06-06 04:00:00,339049,
426.2,426.28,423.0,423.85,13608450.0,424.4684,2024-06-07 04:00:00,242542,
424.7,428.08,423.89,427.87,13653034.0,426.9313,2024-06-10 04:00:00,366209,
425.475,432.82,425.25,432.68,14550801.0,430.1587,2024-06-11 04:00:00,351900,
435.32,443.4,433.25,441.06,22366233.0,439.4047,2024-06-12 04:00:00,493585,
440.85,443.39,439.37,441.58,15960565.0,441.5155,2024-06-13 04:00:00,358457,
438.275,443.1376,436.721,442.57,13567405.0,441.761,2024-06-14 04:00:00,324883,
442.585,450.94,440.72,448.37,20765030.0,446.7907,2024-06-17 04:00:00,438277,
449.705,450.14,444.89,446.34,17003754.0,446.7191,2024-06-18 04:00:00,381006,
446.3,446.53,441.27,445.7,19850228.0,444.5529,2024-06-20 04:00:00,444420,
447.38,450.58,446.51,449.78,34486172.0,448.872,2024-06-21 04:00:00,384957,
449.8,452.75,446.41,447.67,15913719.0,448.711,2024-06-24 04:00:00,391482,
448.25,451.42,446.75,450.95,16747529.0,449.9838,2024-06-25 04:00:00,312623,
449.0,453.6,448.19,452.16,16463605.0,451.8178,2024-06-26 04:00:00,327606,
452.175,456.17,451.77,452.85,14669048.0,453.5679,2024-06-27 04:00:00,327937,
453.07,455.38,446.41,446.95,28342271.0,449.6858,2024-06-28 04:00:00,399859,
448.66,457.37,445.66,456.73,17662818.0,453.2717,2024-07-01 04:00:00,414466,
453.2,459.59,453.113,459.28,13900279.0,457.5868,2024-07-02 04:00:00,352738,
458.19,461.02,457.88,460.77,9932830.0,459.7752,2024-07-03 04:00:00,297118,
459.61,468.35,458.965,467.56,16000290.0,466.1665,2024-07-05 04:00:00,410920,
466.55,467.7,464.46,466.24,12962321.0,465.8994,2024-07-08 04:00:00,394953,
467.0,467.33,458.0,459.54,17228507.0,461.2484,2024-07-09 04:00:00,457064,
461.22,466.46,458.855,466.25,18183100.0,463.8644,2024-07-10 04:00:00,399313,
462.98,464.78,451.55,454.7,23099375.0,455.788,2024-07-11 04:00:00,567254,
454.325,456.36,450.645,453.55,16270874.0,453.8276,2024-07-12 04:00:00,438220,
453.3,457.26,451.43,453.96,14429447.0,453.9164,2024-07-15 04:00:00,410307,
454.22,454.3,446.66,449.52,17175679.0,449.2642,2024-07-16 04:00:00,462050,
442.59,444.85,439.18,443.52,21754021.0,442.4715,2024-07-17 04:00:00,541859,
444.34,444.65,434.4,440.37,20532222.0,438.845,2024-07-18 04:00:00,512512,
433.1,441.14,432.0,437.11,20805117.0,436.7164,2024-07-19 04:00:00,483490,
441.79,444.6,438.9125,442.94,15808755.0,442.5844,2024-07-22 04:00:00,405669,
443.895,448.39,443.1,444.85,13068650.0,445.1976,2024-07-23 04:00:00,316400,
440.45,441.48,427.585,428.9,26805800.0,431.0394,2024-07-24 04:00:00,550695,
428.8,429.8,417.51,418.4,29943795.0,422.0261,2024-07-25 04:00:00,618079,
