open,high,low,close,volume,vwap,timestamp,transactions,otc
136.4,136.96,132.79,133.92,29913531.0,133.982,2023-11-30 05:00:00,271027,
133.32,133.5,132.1517,133.32,24267987.0,132.9458,2023-12-01 05:00:00,247527,
131.294,131.45,129.4,130.63,24117083.0,130.2939,2023-12-04 05:00:00,265246,
130.37,133.54,129.73,132.39,19225545.0,132.1493,2023-12-05 05:00:00,226584,
132.9,133.31,131.31,131.43,16360648.0,132.0844,2023-12-06 05:00:00,184622,
136.6,140.0,136.23,138.45,38419426.0,138.4452,2023-12-07 05:00:00,371920,
135.66,137.99,135.57,136.64,23016139.0,136.6293,2023-12-08 05:00:00,250188,
133.82,134.79,132.89,134.7,24502860.0,134.1482,2023-12-11 05:00:00,249375,
133.27,134.54,132.83,133.64,26583981.0,133.6619,2023-12-12 05:00:00,243926,
134.545,134.78,132.95,133.97,25414461.0,133.8852,2023-12-13 05:00:00,240707,
134.77,135.035,131.06,133.2,29619098.0,132.827,2023-12-14 05:00:00,295848,
132.92,134.83,132.63,133.84,58494004.0,133.6031,2023-12-15 05:00:00,266224,
133.86,138.38,133.77,137.19,25699767.0,136.978,2023-12-18 05:00:00,252659,
138.0,138.77,137.45,138.1,20661000.0,138.0842,2023-12-19 05:00:00,187467,
140.33,143.0783,139.41,139.66,33507342.0,141.1351,2023-12-20 05:00:00,351635,
140.77,142.03,140.4725,141.8,18101476.0,141.3765,2023-12-21 05:00:00,207488,
142.13,143.25,142.055,142.72,18513524.0,142.6142,2023-12-22 05:00:00,200293,
142.98,143.945,142.5001,142.82,11170066.0,142.9456,2023-12-26 05:00:00,132402,
142.83,143.32,141.0512,141.44,17288358.0,141.5989,2023-12-27 05:00:00,175799,
141.85,142.27,140.8283,141.28,12192549.0,141.4119,2023-12-28 05:00:00,150356,
140.68,141.435,139.9,140.93,14880961.0,140.7782,2023-12-29 05:00:00,166373,
139.6,140.6147,137.74,139.56,20071885.0,139.1284,2024-01-02 05:00:00,228961,
138.6,141.09,138.43,140.36,18974308.0,140.139,2024-01-03 05:00:00,191844,
139.85,140.635,138.01,138.04,18253331.0,138.9222,2024-01-04 05:00:00,182258,
138.352,138.81,136.85,137.39,15439475.0,137.6653,2024-01-05 05:00:00,174619,
138.0,140.64,137.88,140.53,16545293.0,139.7572,2024-01-08 05:00:00,166650,
140.06,142.7998,139.79,142.56,19579667.0,141.9562,2024-01-09 05:00:00,215290,
142.52,144.525,142.46,143.8,16641881.0,143.6174,2024-01-10 05:00:00,191508,
144.895,146.66,142.215,143.67,17471130.0,143.8003,2024-01-11 05:00:00,221273,
144.34,144.74,143.36,144.24,13998729.0,144.2244,2024-01-12 05:00:00,153631,
143.43,145.84,143.0564,144.08,19188189.0,144.1233,2024-01-16 05:00:00,210681,
142.91,143.41,140.51,142.89,17884548.0,142.2109,2024-01-17 05:00:00,214181,
143.44,145.585,143.35,144.99,18876800.0,144.6894,2024-01-18 05:00:00,214251,
146.305,148.04,145.8,147.97,27181032.0,147.3655,2024-01-19 05:00:00,266925,
148.71,150.015,147.58,147.71,21779232.0,148.5338,2024-01-22 05:00:00,225144,
147.72,148.86,147.19,148.68,14113649.0,148.3144,2024-01-23 05:00:00,172869,
150.29,151.57,149.84,150.35,19245031.0,150.6715,2024-01-24 05:00:00,228019,
151.74,154.76,151.22,153.64,21495120.0,153.4168,2024-01-25 05:00:00,282971,
152.87,154.11,152.8,153.79,19494488.0,153.54,2024-01-26 05:00:00,224485,
153.64,155.2,152.92,154.84,20909258.0,154.1532,2024-01-29 05:00:00,248342,
154.01,155.04,152.775,153.05,26537134.0,152.8671,2024-01-30 05:00:00,344566,
145.39,145.59,141.55,141.8,43908584.0,143.2172,2024-01-31 05:00:00,592280,
143.69,144.62,142.26,142.71,25526855.0,143.1333,2024-02-01 05:00:00,329689,
140.89,143.88,138.17,143.54,42106127.0,141.6363,2024-02-02 05:00:00,528121,
144.04,146.67,143.91,144.93,29254444.0,145.215,2024-02-05 05:00:00,342883,
145.96,146.74,144.52,145.41,21517655.0,145.4096,2024-02-06 05:00:00,240631,
146.12,147.0,145.2103,146.68,21436126.0,146.397,2024-02-07 05:00:00,236932,
146.97,147.61,146.42,147.22,18241319.0,147.1074,2024-02-08 05:00:00,191624,
147.95,150.695,147.43,150.22,21877693.0,149.7306,2024-02-09 05:00:00,241601,
149.54,150.59,148.56,148.73,17236108.0,149.3934,2024-02-12 05:00:00,206614,
146.07,148.04,145.11,146.37,18138482.0,146.4141,2024-02-13 05:00:00,247195,
147.37,147.83,145.555,147.14,16651824.0,146.6373,2024-02-14 05:00:00,209145,
144.46,144.76,141.88,143.94,26724305.0,143.4425,2024-02-15 05:00:00,349244,
144.21,144.48,141.52,141.76,21865118.0,142.3707,2024-02-16 05:00:00,271617,
140.94,143.3285,140.8,142.2,18625589.0,142.1658,2024-02-20 05:00:00,235771,
142.64,143.98,141.91,143.84,16499584.0,143.2543,2024-02-21 05:00:00,220920,
146.12,146.2,144.01,145.32,23000707.0,145.1479,2024-02-22 05:00:00,249676,
144.97,145.955,144.79,145.29,14519434.0,145.3034,2024-02-23 05:00:00,189743,
143.45,143.84,138.74,138.75,33513011.0,140.2236,2024-02-26 05:00:00,402504,
139.41,140.49,138.5,140.1,22363981.0,139.5097,2024-02-27 05:00:00,273360,
139.1,139.28,136.64,137.43,30628702.0,137.4655,2024-02-28 05:00:00,334769,
138.35,139.95,137.57,139.78,35485006.0,139.0744,2024-02-29 05:00:00,287329,
139.61,140.0,137.975,138.08,28551525.0,138.7688,2024-03-01 05:00:00,314669,
136.54,136.63,132.86,134.2,43571510.0,134.0105,2024-03-04 05:00:00,495654,
132.74,134.02,131.55,133.78,28447550.0,133.0401,2024-03-05 05:00:00,343013,
134.24,134.74,131.95,132.56,23175200.0,132.7237,2024-03-06 05:00:00,302445,
133.89,135.82,132.66,135.24,24107282.0,134.7866,2024-03-07 05:00:00,279499,
135.035,138.985,134.8,136.29,26495160.0,137.1159,2024-03-08 05:00:00,333673,
137.07,139.98,137.07,138.94,22536365.0,138.9942,2024-03-11 04:00:00,299630,
138.25,140.28,138.21,139.62,19019696.0,139.611,2024-03-12 04:00:00,235625,
140.06,142.19,140.01,140.77,19636999.0,141.1197,2024-03-13 04:00:00,242700,
142.3,144.73,141.485,144.34,36117913.0,143.8083,2024-03-14 04:00:00,410370,
143.41,144.34,141.1301,142.17,41039494.0,142.2968,2024-03-15 04:00:00,300056,
149.37,152.93,148.14,148.48,47676689.0,150.2583,2024-03-18 04:00:00,638454,
148.98,149.62,147.01,147.92,17748367.0,147.7903,2024-03-19 04:00:00,218450,
148.79,149.76,147.665,149.68,17720246.0,148.9809,2024-03-20 04:00:00,248031,
150.32,151.305,148.0101,148.74,19843915.0,149.0813,2024-03-21 04:00:00,260573,
150.24,152.56,150.09,151.77,19252925.0,151.6865,2024-03-22 04:00:00,243267,
150.95,151.456,148.8,151.15,15114728.0,150.5671,2024-03-25 04:00:00,195747,
151.24,153.2,151.03,151.7,19312694.0,152.13,2024-03-26 04:00:00,211856,
152.145,152.69,150.13,151.94,16580364.0,151.3525,2024-03-27 04:00:00,222193,
152.0,152.67,151.33,152.26,21105628.0,152.1635,2024-03-28 04:00:00,206731,
151.83,157.0,151.65,156.5,24469815.0,155.7895,2024-04-01 04:00:00,301866,
154.75,155.99,153.46,155.87,17598064.0,155.1383,2024-04-02 04:00:00,229211,
154.92,156.55,154.1321,156.37,17266175.0,155.8758,2024-04-03 04:00:00,212996,
155.08,156.18,151.88,151.94,24184842.0,153.8969,2024-04-04 04:00:00,339217,
151.68,154.84,151.081,153.94,16297319.0,153.7686,2024-04-05 04:00:00,228132,
154.015,156.655,153.99,156.14,16641530.0,155.9755,2024-04-08 04:00:00,212811,
157.35,159.89,156.64,158.14,21538140.0,158.0945,2024-04-09 04:00:00,272532,
157.88,158.16,156.2,157.66,16336974.0,157.2433,2024-04-10 04:00:00,243773,
158.34,161.1199,157.93,160.79,17841703.0,159.8751,2024-04-11 04:00:00,243303,
159.405,161.7,158.6,159.19,16989765.0,159.6335,2024-04-12 04:00:00,228278,
160.28,160.83,156.15,156.33,21140948.0,158.3122,2024-04-15 04:00:00,286986,
155.64,157.23,155.05,156.0,15413201.0,156.1726,2024-04-16 04:00:00,225546,
157.19,158.681,156.135,156.88,16237752.0,157.2719,2024-04-17 04:00:00,233545,
156.925,158.485,156.21,157.46,14016065.0,157.5455,2024-04-18 04:00:00,221703,
157.75,157.99,153.91,155.72,21479881.0,155.7945,2024-04-19 04:00:00,266245,
156.01,159.185,155.66,157.95,17243870.0,157.6098,2024-04-22 04:00:00,228093,
158.59,160.48,157.965,159.92,16100408.0,159.7359,2024-04-23 04:00:00,209369,
159.09,161.39,158.82,161.1,19468194.0,160.1318,2024-04-24 04:00:00,271086,
153.36,158.28,152.768,157.95,36197789.0,160.1519,2024-04-25 04:00:00,512773,
175.99,176.42,171.4,173.69,56300787.0,173.7381,2024-04-26 04:00:00,658867,
170.77,171.38,167.06,167.9,35914561.0,169.1655,2024-04-29 04:00:00,427017,
167.38,169.87,164.5,164.64,29420755.0,166.5324,2024-04-30 04:00:00,311016,
166.18,168.81,164.9,165.57,25204245.0,166.666,2024-05-01 04:00:00,355991,
166.67,168.53,165.69,168.46,17041119.0,167.5097,2024-05-02 04:00:00,212692,
169.54,169.85,164.98,168.99,22767056.0,167.7015,2024-05-03 04:00:00,323177,
169.22,169.9,167.89,169.83,15147906.0,168.9687,2024-05-06 04:00:00,216521,
170.12,173.47,170.0,172.98,21102434.0,172.3749,2024-05-07 04:00:00,264466,
170.75,171.9092,170.522,171.16,14569858.0,171.3126,2024-05-08 04:00:00,166509,
171.15,172.44,169.93,171.58,11937704.0,170.9415,2024-05-09 04:00:00,171389,
169.69,171.34,167.91,170.29,18740458.0,169.8498,2024-05-10 04:00:00,263119,
165.847,170.95,165.76,170.9,19648585.0,168.5387,2024-05-13 04:00:00,269359,
171.59,172.78,170.42,171.93,18729463.0,171.6778,2024-05-14 04:00:00,229608,
172.3,174.0459,172.03,173.88,20958245.0,173.4346,2024-05-15 04:00:00,223635,
174.6,176.34,174.05,175.43,17247311.0,175.4309,2024-05-16 04:00:00,226159,
175.55,177.495,174.98,177.29,16546353.0,176.8975,2024-05-17 04:00:00,188342,
177.31,179.95,177.225,178.46,17495122.0,178.5407,2024-05-20 04:00:00,193443,
178.4,179.82,177.31,179.54,14706021.0,179.071,2024-05-21 04:00:00,159471,
178.4,178.852,176.7801,178.0,16189404.0,177.6124,2024-05-22 04:00:00,169057,
178.78,179.91,174.54,175.06,14928363.0,176.4908,2024-05-23 04:00:00,191884,
176.52,177.3044,175.2,176.33,11403560.0,176.5098,2024-05-24 04:00:00,148201,
175.74,178.51,175.68,178.02,15655340.0,177.5501,2024-05-28 04:00:00,184114,
176.81,178.23,176.26,177.4,15023847.0,177.5469,2024-05-29 04:00:00,164171,
176.69,176.69,173.23,173.56,18844036.0,174.3788,2024-05-30 04:00:00,218895,
173.4,174.42,170.97,173.96,28085151.0,173.3087,2024-05-31 04:00:00,250233,
173.88,175.86,172.45,174.42,20742798.0,173.9811,2024-06-03 04:00:00,249250,
174.45,175.19,173.22,175.13,14066602.0,174.5037,2024-06-04 04:00:00,161979,
176.535,177.97,175.29,177.07,15233861.0,176.6961,2024-06-05 04:00:00,206187,
177.43,178.71,177.21,178.35,14255818.0,178.0701,2024-06-06 04:00:00,195562,
178.46,179.42,175.79,175.95,14716270.0,177.4007,2024-06-07 04:00:00,217054,
176.45,178.47,174.38,176.63,17122247.0,175.9581,2024-06-10 04:00:00,244887,
177.72,178.39,175.44,178.19,14402401.0,177.3426,2024-06-11 04:00:00,182446,
179.75,182.08,177.78,179.56,18600421.0,179.4906,2024-06-12 04:00:00,241285,
177.84,178.51,176.66,176.74,15956941.0,177.3442,2024-06-13 04:00:00,178623,
175.852,178.73,175.852,178.37,12361571.0,178.0069,2024-06-14 04:00:00,146244,
176.98,179.92,176.49,178.78,15272864.0,178.2346,2024-06-17 04:00:00,186291,
178.79,178.91,175.62,176.45,15640257.0,176.7619,2024-06-18 04:00:00,216758,
176.71,178.74,176.46,177.71,16753166.0,177.4855,2024-06-20 04:00:00,204030,
178.49,182.5117,178.06,180.26,59728019.0,180.3509,2024-06-21 04:00:00,321390,
181.28,182.08,180.23,180.79,18198282.0,180.9668,2024-06-24 04:00:00,231156,
181.145,185.75,181.105,185.58,18917734.0,184.2021,2024-06-25 04:00:00,216817,
184.2,185.93,183.99,185.37,13375715.0,185.2563,2024-06-26 04:00:00,178681,
185.645,187.5,185.45,186.86,13025656.0,186.6436,2024-06-27 04:00:00,192618,
185.72,186.58,183.325,183.42,23032362.0,184.343,2024-06-28 04:00:00,217423,
184.48,185.34,182.73,184.49,11815862.0,184.0987,2024-07-01 04:00:00,173780,
183.47,186.95,183.06,186.61,12555545.0,185.803,2024-07-02 04:00:00,146381,
186.3,187.62,185.385,187.39,7409106.0,186.9202,2024-07-03 04:00:00,109331,
187.32,192.26,187.32,191.96,14303361.0,191.3264,2024-07-05 04:00:00,197375,
191.365,191.6791,189.32,190.48,12097611.0,190.4938,2024-07-08 04:00:00,179302,
191.75,192.86,190.23,190.44,10224925.0,191.1762,2024-07-09 04:00:00,159433,
190.75,193.31,190.62,192.66,12047799.0,192.2599,2024-07-10 04:00:00,157755,
191.34,192.41,186.82,187.3,16451981.0,188.5245,2024-07-11 04:00:00,240355,
186.92,188.69,186.14,186.78,14449113.0,187.2296,2024-07-12 04:00:00,209367,
186.49,189.9,186.49,188.19,12186015.0,188.3348,2024-07-15 04:00:00,167144,
188.96,190.34,185.12,185.5,12760102.0,186.5357,2024-07-16 04:00:00,185546,
184.68,185.23,181.62,182.62,17376563.0,182.802,2024-07-17 04:00:00,262688,
183.54,184.05,178.21,179.22,17850197.0,179.8916,2024-07-18 04:00:00,278038,
180.37,181.97,178.86,179.39,14485899.0,179.9958,2024-07-19 04:00:00,185773,
182.35,184.3,181.9,183.35,16303896.0,183.3674,2024-07-22 04:00:00,210321,
183.84,185.22,183.33,183.6,23770502.0,184.1495,2024-07-23 04:00:00,288306,
175.39,177.95,173.57,174.37,31250683.0,175.2159,2024-07-24 04:00:00,469377,
174.25,175.2,169.05,169.16,28967880.0,171.5446,2024-07-25 04:00:00,403324,
